Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,RSI,BB_Middle,BB_Upper,BB_Lower,Log_Returns,Buy_Signal,Sell_Signal
2020-03-04,1.600000023841858,1.649999976158142,1.600000023841858,1.600000023841858,1.600000023841858,4225939,1.744999998807907,,38.461535640015676,1.744999998807907,1.9068966285955282,1.5831033690202858,-0.030771629315981694,False,False
2020-03-05,1.600000023841858,1.649999976158142,1.5499999523162842,1.649999976158142,1.649999976158142,16657057,1.7474999964237212,,38.461535640015676,1.7474999964237212,1.9013112107164871,1.5936887821309553,0.03077162931598164,False,False
2020-03-06,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1687841,1.744999998807907,,38.461535640015676,1.744999998807907,1.9068966285955282,1.5831033690202858,-0.030771629315981694,False,False
2020-03-09,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,2202205,1.7374999940395355,,35.714278415755786,1.7374999940395355,1.920673759742658,1.554326228336413,-0.03174874397942948,False,False
2020-03-11,1.5,1.5499999523162842,1.5,1.5,1.5,10797677,1.7249999940395355,,35.714278415755786,1.7249999940395355,1.9365108409026714,1.5134891471763996,-0.032789792059302734,False,False
2020-03-12,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1904280,1.7074999988079071,2.09099999666214,28.571426138585267,1.7074999988079071,1.9487140169964572,1.466285980619357,-0.03390151879036064,False,False
2020-03-13,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,3639820,1.6899999976158142,2.0459999942779543,21.428570212149992,1.6899999976158142,1.9664435676467864,1.413556427584842,-0.03509136972648951,False,False
2020-03-16,1.350000023841858,1.399999976158142,1.350000023841858,1.350000023841858,1.350000023841858,9575993,1.6675000011920929,2.0019999957084655,14.285704554341052,1.6675000011920929,1.977466033475535,1.3575339689086507,-0.036367609480340825,False,False
2020-03-17,1.2999999523162842,1.350000023841858,1.2999999523162842,1.2999999523162842,1.2999999523162842,7516935,1.6449999988079071,1.958999993801117,7.142851060749919,1.6449999988079071,1.9927748819934665,1.2972251156223478,-0.03774038232326442,False,False
2020-03-18,1.25,1.25,1.25,1.25,1.25,2770030,1.619999998807907,1.9179999947547912,7.142851060749919,1.619999998807907,2.005800602703064,1.2341993949127499,-0.03922067647349926,False,False
2020-03-19,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,2502798,1.594999998807907,1.878999993801117,7.142852277170533,1.594999998807907,2.0216145677258783,1.168385429889936,-0.04082195478382607,False,False
2020-03-20,1.149999976158142,1.25,1.149999976158142,1.2000000476837158,1.2000000476837158,34745083,1.567500001192093,1.8429999947547913,7.692302049263162,1.567500001192093,2.022038498919701,1.1129615034644853,0.0,False,False
2020-03-23,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,4070614,1.5350000023841859,1.8089999961853027,7.692300638503326,1.5350000023841859,2.011942007748306,1.0580579970200659,-0.04255967488727559,False,False
2020-03-24,1.149999976158142,1.149999976158142,1.100000023841858,1.100000023841858,1.100000023841858,5803137,1.4975000023841858,1.7759999966621398,7.692302049263162,1.4975000023841858,1.987907981004146,1.0070920237642256,-0.044451720164367166,False,False
2020-03-25,1.0499999523162842,1.100000023841858,1.0499999523162842,1.0499999523162842,1.0499999523162842,17265019,1.455000001192093,1.743999993801117,7.692300638503326,1.455000001192093,1.9458639002180815,0.9641361021661045,-0.04652008272237262,False,False
2020-03-26,1.0499999523162842,1.100000023841858,1.0,1.100000023841858,1.100000023841858,20951895,1.4175000011920929,1.7149999952316284,7.692317567632017,1.4175000011920929,1.8957368861237922,0.9392631162603935,0.04652008272237256,False,False
2020-03-27,1.149999976158142,1.149999976158142,1.0499999523162842,1.149999976158142,1.149999976158142,18015590,1.3850000023841857,1.68599999666214,15.384616795376004,1.3850000023841857,1.8416468228048557,0.9283531819635158,0.0444517201643673,False,False
2020-03-30,1.149999976158142,1.2000000476837158,1.100000023841858,1.2000000476837158,1.2000000476837158,11590105,1.3575000047683716,1.6599999976158142,23.076934363008007,1.3575000047683716,1.7870346369003784,0.9279653726363647,0.042559674887275516,False,False
2020-03-31,1.2000000476837158,1.25,1.149999976158142,1.25,1.25,25301192,1.3350000023841857,1.6369999957084655,30.769233590751995,1.3350000023841857,1.7351315519199848,0.9348684528483865,0.040821954783826074,False,False
2020-04-01,1.2999999523162842,1.2999999523162842,1.25,1.2999999523162842,1.2999999523162842,5913315,1.317500001192093,1.6169999957084655,38.461532818495996,1.317500001192093,1.6892313670235342,0.9457686353606517,0.03922067647349922,False,False
2020-04-03,1.350000023841858,1.350000023841858,1.2999999523162842,1.350000023841858,1.350000023841858,8626069,1.3050000011920928,1.5999999952316284,46.153850386128,1.3050000011920928,1.6527748764396586,0.957225125944527,0.037740382323264515,False,False
2020-04-07,1.399999976158142,1.399999976158142,1.350000023841858,1.399999976158142,1.399999976158142,5495622,1.2925000011920929,1.5859999966621399,53.846149613872,1.2925000011920929,1.6041593938227796,0.9808406085614061,0.036367609480340964,False,False
2020-04-08,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,883826,1.2850000023841859,1.57099999666214,61.538467181504004,1.2850000023841859,1.5717237799283934,0.9982762248399782,0.03509136972648957,False,False
2020-04-09,1.5,1.5,1.5,1.5,1.5,975456,1.2825000047683717,1.5589999985694885,69.23076640924799,1.2825000047683717,1.5602257375726696,1.0047742719640738,0.03390151879036072,False,False
2020-04-13,1.5499999523162842,1.5499999523162842,1.4500000476837158,1.5499999523162842,1.5499999523162842,20252164,1.2850000023841859,1.5499999976158143,76.92306563699199,1.2850000023841859,1.5717237799283934,0.9982762248399782,0.03278979205930277,False,False
2020-04-15,1.600000023841858,1.600000023841858,1.5499999523162842,1.600000023841858,1.600000023841858,4163199,1.2925000011920929,1.5439999985694886,78.57142005648134,1.2925000011920929,1.6041593938227796,0.9808406085614061,0.03174874397942956,False,False
2020-04-16,1.649999976158142,1.649999976158142,1.600000023841858,1.649999976158142,1.649999976158142,6921454,1.3050000011920928,1.5399999976158143,85.71428328144324,1.3050000011920928,1.6527748764396586,0.957225125944527,0.03077162931598164,False,False
2020-04-17,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1115508,1.3225000023841857,1.5379999995231628,92.85713434219564,1.3225000023841857,1.7124730141789626,0.9325269905894088,0.029853005648536365,False,False
2020-04-20,1.75,1.75,1.75,1.75,1.75,910659,1.3450000047683717,1.5379999995231628,100.0,1.3450000047683717,1.7789536781925406,0.9110463313442028,0.028987508824008093,False,False
2020-04-21,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,2045837,1.3725000023841858,1.5409999990463257,100.0,1.3725000023841858,1.8487518065708022,0.8962481981975694,0.028170850475742706,False,False
2020-04-22,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1234888,1.405000001192093,1.545,100.0,1.405000001192093,1.9189117276644239,0.8910882747197618,0.027399013566558723,False,False
2020-04-23,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1171932,1.4399999976158142,1.5509999990463257,100.0,1.4399999976158142,1.9892578694971486,0.8907421257344799,0.026668221646324243,False,False
2020-04-24,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1924118,1.4800000011920929,1.5570000004768372,100.0,1.4800000011920929,2.056194418228551,0.9038055841556348,0.025975523404794403,False,False
2020-04-27,2.0,2.0,2.0,2.0,2.0,1546933,1.525,1.562999999523163,100.0,1.525,2.116607986794195,0.9333920132058049,0.02531778353110258,False,False
2020-04-28,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2495249,1.5774999976158142,1.569999997615814,100.0,1.5774999976158142,2.1779165017752535,0.9770834934563747,0.04879011875636829,True,False
2020-04-29,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,863898,1.6324999988079072,1.5779999995231628,100.0,1.6324999988079072,2.2500290277401094,1.0149709698757052,0.04652008272237256,False,False
2020-04-30,2.299999952316284,2.299999952316284,2.1500000953674316,2.299999952316284,2.299999952316284,37354358,1.6899999976158142,1.5889999985694885,100.0,1.6899999976158142,2.3320362158587824,1.047963779372846,0.0444517201643673,False,False
2020-05-04,2.25,2.299999952316284,2.200000047683716,2.200000047683716,2.200000047683716,15819037,1.7399999976158143,1.5970000004768372,88.88889771920803,1.7399999976158143,2.3770986847462066,1.1029013104854222,-0.044451720164367166,False,False
2020-05-05,2.0999999046325684,2.1500000953674316,2.0999999046325684,2.0999999046325684,2.0999999046325684,4655115,1.7824999928474425,1.6039999985694886,78.94736445841717,1.7824999928474425,2.3948939054517453,1.1701060802431396,-0.04652008272237262,False,False
2020-05-06,2.0,2.0,2.0,2.0,2.0,3280676,1.8174999952316284,1.6089999985694885,70.00000119209304,1.8174999952316284,2.3926658579156963,1.2423341325475605,-0.04879011875636827,False,False
2020-05-07,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,3059690,1.8449999928474425,1.612999997138977,61.90476244539363,1.8449999928474425,2.3770268880544827,1.3129730976404024,-0.05129330693589688,False,False
2020-05-08,1.850000023841858,1.9500000476837158,1.850000023841858,1.850000023841858,1.850000023841858,35871986,1.8674999952316285,1.6149999976158143,57.14285714285714,1.8674999952316285,2.356618410583598,1.378381579879659,-0.02666822164632427,False,False
2020-05-11,1.7999999523162842,1.850000023841858,1.7999999523162842,1.7999999523162842,1.7999999523162842,5877411,1.8849999904632568,1.6149999976158143,52.38095021842549,1.8849999904632568,2.3346782305303955,1.4353217503961184,-0.02739901356655871,False,False
2020-05-12,1.75,1.75,1.75,1.75,1.75,1500941,1.8974999904632568,1.612999997138977,47.61904978157451,1.8974999904632568,2.3148538029584502,1.4801461779680636,-0.028170850475742682,False,False
2020-05-13,1.75,1.7999999523162842,1.7000000476837158,1.7000000476837158,1.7000000476837158,18100623,1.9049999952316283,1.6089999985694885,42.857142857142854,1.9049999952316283,2.3009000151131924,1.5090999753500642,-0.02898750882400805,False,False
2020-05-14,1.75,1.75,1.7000000476837158,1.75,1.75,4121944,1.9124999940395355,1.6069999980926513,42.857142857142854,1.9124999940395355,2.289293931471831,1.53570605660724,0.028987508824008093,False,False
2020-05-15,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1382036,1.9199999928474427,1.6069999980926513,42.8571363695607,1.9199999928474427,2.2804090992704102,1.5595908864244754,0.028170850475742706,False,False
2020-05-18,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,4823607,1.9274999916553497,1.6089999985694885,42.857142857142854,1.9274999916553497,2.2746310784105366,1.5803689049001628,0.027399013566558723,False,False
2020-05-19,1.899999976158142,1.899999976158142,1.7999999523162842,1.850000023841858,1.850000023841858,12843430,1.9324999928474427,1.6119999980926514,36.842110546672515,1.9324999928474427,2.271655276905459,1.5933447087894264,0.0,False,False
2020-05-20,1.850000023841858,1.850000023841858,1.7999999523162842,1.7999999523162842,1.7999999523162842,9337635,1.9324999928474427,1.6149999976158143,27.777768947458625,1.9324999928474427,2.271655276905459,1.5933447087894264,-0.02739901356655871,False,False
2020-05-21,1.7999999523162842,1.850000023841858,1.75,1.850000023841858,1.850000023841858,16180007,1.9324999928474427,1.6199999976158141,23.529416714572434,1.9324999928474427,2.271655276905459,1.5933447087894264,0.027399013566558723,False,False
2020-05-22,1.850000023841858,1.899999976158142,1.7999999523162842,1.7999999523162842,1.7999999523162842,5034951,1.9274999916553497,1.622999997138977,25.0,1.9274999916553497,2.2715853440604534,1.583414639250246,-0.02739901356655871,False,False
2020-05-26,1.7999999523162842,1.850000023841858,1.75,1.75,1.75,9831045,1.917499989271164,1.62599999666214,26.666673024495438,1.917499989271164,2.2703455525738887,1.5646544259684392,-0.028170850475742682,False,False
2020-05-27,1.75,1.7999999523162842,1.7000000476837158,1.7999999523162842,1.7999999523162842,11909335,1.9074999868869782,1.6309999966621398,35.71428328144323,1.9074999868869782,2.2618340444882756,1.5531659292856808,0.028170850475742706,False,False
2020-05-28,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,2007947,1.8949999928474426,1.6379999971389771,46.153850386128,1.8949999928474426,2.2382047027235137,1.5517952829713715,0.027399013566558723,False,False
2020-05-29,1.899999976158142,1.899999976158142,1.850000023841858,1.899999976158142,1.899999976158142,16629556,1.8799999892711639,1.6469999957084656,53.846149613872,1.8799999892711639,2.1918703943477538,1.568129584194574,0.026668221646324243,False,False
2020-06-01,1.9500000476837158,1.9500000476837158,1.899999976158142,1.9500000476837158,1.9500000476837158,16453828,1.8624999940395355,1.657999997138977,61.538467181504004,1.8624999940395355,2.1071802377864524,1.6178197502926186,0.025975523404794403,False,False
2020-06-02,2.0,2.0,1.9500000476837158,2.0,2.0,7980078,1.8524999916553497,1.6709999966621398,69.23076640924799,1.8524999916553497,2.05111359030775,1.653886393002949,0.02531778353110258,False,False
2020-06-03,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,3097155,1.8524999916553497,1.6869999957084656,78.57141640721619,1.8524999916553497,2.05111359030775,1.653886393002949,0.04879011875636829,False,False
2020-06-04,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,5275985,1.8624999940395355,1.70599999666214,79.99999364217325,1.8624999940395355,2.1071802377864524,1.6178197502926186,0.04652008272237256,False,False
2020-06-05,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2198530,1.8824999928474426,1.7279999947547913,81.24999254942118,1.8824999928474426,2.1958435805446928,1.5691564051501925,0.0444517201643673,False,False
2020-06-08,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,2122268,1.9099999964237213,1.7519999957084655,82.35293540162789,1.9099999964237213,2.2987903127846376,1.521209680062805,0.042559674887275516,False,False
2020-06-09,2.5,2.5,2.5,2.5,2.5,3679284,1.9449999988079072,1.7789999961853027,84.2105190509587,1.9449999988079072,2.4105500558450497,1.479449941770765,0.040821954783826074,False,False
2020-06-10,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,5156715,1.9874999940395355,1.808999993801117,89.99999761581421,1.9874999940395355,2.5273586401266037,1.4476413479524672,0.03922067647349922,False,False
2020-06-11,2.700000047683716,2.700000047683716,2.5999999046325684,2.700000047683716,2.700000047683716,50056728,2.0374999940395355,1.8419999957084656,90.47618885429549,2.0374999940395355,2.6461006420535167,1.4288993460255544,0.037740382323264515,False,False
2020-06-12,2.6500000953674316,2.700000047683716,2.5999999046325684,2.5999999046325684,2.5999999046325684,10820333,2.079999989271164,1.8719999933242797,86.36362946723207,2.079999989271164,2.7218722453889246,1.4381277331534035,-0.03774038232326442,False,False
2020-06-15,2.5,2.700000047683716,2.5,2.700000047683716,2.700000047683716,37105810,2.1249999940395354,1.9029999947547913,91.3043379107614,2.1249999940395354,2.8090283115095156,1.4409716765695553,0.037740382323264515,False,False
2020-06-16,2.799999952316284,2.799999952316284,2.6500000953674316,2.799999952316284,2.799999952316284,24305616,2.172499990463257,1.9349999928474426,91.66665673256158,2.172499990463257,2.9062538539106195,1.4387461270158943,0.036367609480340964,False,False
2020-06-17,2.9000000953674316,2.9000000953674316,2.8499999046325684,2.9000000953674316,2.9000000953674316,11728006,2.2249999940395355,1.9679999947547913,91.99999084472918,2.2249999940395355,3.0100578389405896,1.4399421491384816,0.03509136972648957,False,False
2020-06-18,3.0,3.0,3.0,3.0,3.0,2031776,2.2849999964237213,2.0019999957084655,92.30768313774914,2.2849999964237213,3.11540891437289,1.4545910784745526,0.03390151879036072,False,False
2020-06-19,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,1257695,2.35,2.037999997138977,92.85713434219564,2.35,3.238523351945385,1.461476648054615,0.048790194444806596,False,False
2020-06-22,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,1435136,2.425,2.07599999666214,93.33332485622965,2.425,3.369513258659506,1.480486741340494,0.04651997090990722,False,False
2020-06-23,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,3.450000047683716,5144728,2.510000002384186,2.11599999666214,93.5483796539486,2.510000002384186,3.5034522759834106,1.5165477287849616,0.044451790841811674,False,False
2020-06-24,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3705614,2.6,2.157999994754791,93.74999161809758,2.6,3.6473022957761625,1.552697704223838,0.042559574106475616,False,False
2020-06-25,3.75,3.75,3.75,3.75,3.75,1724830,2.694999998807907,2.2019999957084657,93.93938649565652,2.694999998807907,3.7990118226670093,1.5909881749488053,0.04082202101120871,False,False
2020-06-26,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,842895,2.7950000047683714,2.2479999971389772,94.11763963402474,2.7950000047683714,3.95662320503616,1.633376804500583,0.03922073760646858,False,False
2020-06-29,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,1772642,2.900000011920929,2.2960000014305115,94.28570766838409,2.900000011920929,4.118281864316594,1.6817181595252642,0.03774035062468666,False,False
2020-06-30,4.25,4.25,4.25,4.25,4.25,4183513,3.012500011920929,2.347000000476837,94.5945879766953,3.012500011920929,4.294716484142266,1.7302835396995917,0.048202054722850884,False,False
2020-07-01,4.449999809265137,4.449999809265137,4.050000190734863,4.449999809265137,4.449999809265137,83313787,3.1300000071525576,2.40099999666214,94.87178766123974,3.1300000071525576,4.48855960673971,1.7714404075654044,0.0459850703800555,False,False
2020-07-02,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,1632832,3.2525000095367433,2.457999999523163,100.0,3.2525000095367433,4.697081552561215,1.807918466512271,0.04396318679200902,False,False
2020-07-03,4.849999904632568,4.849999904632568,4.449999809265137,4.449999809265137,4.449999809265137,124038117,3.3600000023841856,2.5099999952316283,90.6976625557026,3.3600000023841856,4.825964721980027,1.8940352827883442,-0.043963186792008925,False,False
2020-07-06,4.25,4.25,4.25,4.25,4.25,8226636,3.4524999976158144,2.5569999957084657,82.22221986747107,3.4524999976158144,4.896717130120887,2.0082828651107416,-0.04598507038005548,False,False
2020-07-07,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4035243,3.5300000071525575,2.5989999985694885,74.46808812843842,3.5300000071525575,4.924500487679798,2.135499526625317,-0.04820205472285078,False,False
2020-07-08,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,4545132,3.5925000071525575,2.63599999666214,67.34693480352269,3.5925000071525575,4.92203295222097,2.262967062084144,-0.050643804684543596,False,False
2020-07-09,3.700000047683716,4.0,3.700000047683716,4.0,4.0,133160880,3.6575000047683717,2.6739999985694887,67.34693480352269,3.6575000047683717,4.92916487868044,2.3858351308563037,0.03822123759095951,False,False
2020-07-10,4.199999809265137,4.199999809265137,3.799999952316284,3.9000000953674316,3.9000000953674316,81508383,3.7225000143051146,2.707999999523163,62.500001241763265,3.7225000143051146,4.895653629874014,2.5493463987362155,-0.025317783531102575,False,False
2020-07-13,3.9000000953674316,4.050000190734863,3.75,3.75,3.75,33251600,3.775000011920929,2.7370000004768373,56.249998137355114,3.775000011920929,4.844923742568223,2.7050762812736355,-0.03922073760646856,False,False
2020-07-14,3.5999999046325684,3.6500000953674316,3.5999999046325684,3.5999999046325684,3.5999999046325684,4468981,3.8150000095367433,2.7649999976158144,50.0,3.8150000095367433,4.786759095426822,2.8432409236466647,-0.0408220210112087,False,False
