Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,RSI,BB_Middle,BB_Upper,BB_Lower,Log_Returns,Buy_Signal,Sell_Signal
2022-01-07,1265.0,1265.0,1230.0,1231.5999755859375,1231.5999755859375,1807539,1348.0725036621093,,35.182173267596355,1348.0725036621093,1493.5486305993745,1202.596376724844,-0.018064235515321665,False,False
2022-01-10,1230.0,1230.0,1152.050048828125,1158.050048828125,1158.050048828125,4560745,1328.2225036621094,,25.289995280792837,1328.2225036621094,1462.7110637738026,1193.7339435504161,-0.06157651896948935,False,False
2022-01-11,1165.0,1215.0,1113.6500244140625,1119.6500244140625,1119.6500244140625,6462743,1309.4025024414063,,15.013419848787294,1309.4025024414063,1450.202185506715,1168.6028193760976,-0.033721440001886295,False,False
2022-01-12,1124.0,1133.8499755859375,1075.0,1082.699951171875,1082.699951171875,6400253,1294.5400024414062,,11.811165426811158,1294.5400024414062,1463.8518245009736,1125.2281803818387,-0.03355828203755333,False,False
2022-01-13,1085.0,1087.9000244140625,1025.0,1031.800048828125,1031.800048828125,5750658,1276.1625061035156,,5.389018807616949,1276.1625061035156,1474.8202904010561,1077.5047218059751,-0.04815297908457675,False,False
2022-01-14,1025.0,1128.0,1000.0,1118.5999755859375,1118.5999755859375,16212066,1266.0425048828124,,24.322187986844384,1266.0425048828124,1475.4153072006843,1056.6697025649405,0.0807729844281411,False,False
2022-01-17,1127.699951171875,1145.9000244140625,1092.0,1105.300048828125,1105.300048828125,5521603,1256.1075073242187,,22.14366429047419,1256.1075073242187,1476.4655372270972,1035.74947742134,-0.011961046068671792,False,False
2022-01-18,1105.5,1118.449951171875,1030.0,1041.6500244140625,1041.6500244140625,4933836,1242.6175109863282,,19.841112204746153,1242.6175109863282,1481.0061884103698,1004.2288335622866,-0.05931081768099799,False,False
2022-01-19,1044.8499755859375,1051.9000244140625,990.0,997.3499755859375,997.3499755859375,7289774,1225.3750122070312,,18.687255133878452,1225.3750122070312,1482.5793927393909,968.1706316746715,-0.043459559774623915,False,False
2022-01-20,1013.0,1036.0999755859375,990.0,995.3499755859375,995.3499755859375,4846568,1207.7025085449218,,17.59028084106994,1207.7025085449218,1477.463952310876,937.9410647789675,-0.002007327465817854,False,False
2022-01-21,995.0499877929688,999.2999877929688,952.2999877929688,960.2999877929688,960.2999877929688,4328259,1187.240005493164,,15.693353854214564,1187.240005493164,1467.2033391576847,907.2766718286434,-0.035848686639582086,False,False
2022-01-24,960.2999877929688,960.2999877929688,881.0499877929688,917.4500122070312,917.4500122070312,7942445,1165.865008544922,,15.124577584808733,1165.865008544922,1460.0467917850856,871.6832253047581,-0.04564762709588799,False,False
2022-01-25,900.0,938.0,875.0,914.7999877929688,914.7999877929688,6091452,1143.9300079345703,,15.864013877846887,1143.9300079345703,1444.5548824684868,843.3051334006539,-0.002892647031662254,False,False
2022-01-27,904.0,913.0,881.0,893.7000122070312,893.7000122070312,2459507,1121.5375061035156,,16.25619339215281,1121.5375061035156,1426.864124861196,816.2108873458353,-0.023335286758364368,False,False
2022-01-28,900.4000244140625,923.9000244140625,900.0,903.0499877929688,903.0499877929688,2209828,1100.2925079345703,1343.377996826172,18.46019787890296,1100.2925079345703,1404.2728860457491,796.3121298233914,0.010407747305786674,False,False
2022-01-31,920.0,932.0,911.0,916.8499755859375,916.8499755859375,1609589,1079.407504272461,1330.498995361328,23.845136644137526,1079.407504272461,1372.8338093622542,785.9811991826678,0.015165946014862213,False,False
2022-02-01,925.0,977.0,921.2000122070312,965.5999755859375,965.5999755859375,5469324,1060.6975006103517,1322.6189953613282,33.66209516697707,1060.6975006103517,1331.0254982835163,790.3695029371869,0.05180578913251927,False,False
2022-02-02,975.0,994.0,950.0999755859375,957.0999755859375,957.0999755859375,2672904,1042.6649993896485,1311.8669958496093,35.82392270823195,1042.6649993896485,1287.7299157267146,797.6000830525824,-0.008841790806006496,False,False
2022-02-03,959.0,959.0,940.0499877929688,944.5,944.5,1410694,1025.4725006103515,1295.707996826172,39.21422217771479,1025.4725006103515,1244.8656742712324,806.0793269494707,-0.013252166751924574,False,False
2022-02-04,950.3499755859375,961.9000244140625,946.0499877929688,953.2999877929688,953.2999877929688,1272194,1010.4349975585938,1278.7989965820314,24.7015544260218,1010.4349975585938,1203.5110001445473,817.3589949726402,0.00927394975294207,False,False
2022-02-07,941.0,984.5,881.2999877929688,957.5499877929688,957.5499877929688,3854849,996.7324981689453,1262.2979968261718,26.743258607130116,996.7324981689453,1160.3751352206184,833.0898611172723,0.004448289569870103,False,False
2022-02-08,965.75,976.75,931.75,937.9500122070312,937.9500122070312,1760398,985.7274963378907,1246.327998046875,31.048968458690055,985.7274963378907,1132.4170448767059,839.0379477990755,-0.020681270568373662,False,False
2022-02-09,948.75,955.0,936.2000122070312,941.5,941.5,833193,976.8199951171875,1231.1659985351562,38.007298535365024,976.8199951171875,1110.3104786621286,843.3295115722465,0.0037776924012042153,False,False
2022-02-10,958.75,958.75,935.75,938.3499755859375,938.3499755859375,1036415,969.6024963378907,1217.1989990234374,37.82050646686076,969.6024963378907,1094.309437200779,844.8955554750024,-0.00335136037800282,False,False
2022-02-11,933.0,934.4500122070312,903.0,906.5,906.5,1272179,963.3374938964844,1203.3119995117188,38.34488321201664,963.3374938964844,1087.4762402279357,839.198747565033,-0.03453195752429857,False,False
2022-02-14,895.9500122070312,895.9500122070312,860.0,863.5,863.5,1866242,950.5824951171875,1187.615,38.319974481240564,950.5824951171875,1058.9743978138874,842.1905924204876,-0.04859713260817242,False,False
2022-02-15,874.0,884.4500122070312,840.0,851.5,851.5,2446406,937.8924926757812,1172.5560009765625,36.82895897536063,937.8924926757812,1027.8818696881401,847.9031156634223,-0.013994397483990277,False,False
2022-02-16,865.0,883.2999877929688,856.0,861.3499755859375,861.3499755859375,2793265,928.877490234375,1158.2330004882813,42.938210961392876,928.877490234375,1010.8706145048401,846.88436596391,0.011501397445683435,False,False
2022-02-17,865.0,869.7999877929688,845.25,849.9500122070312,849.9500122070312,1362229,921.5074920654297,1144.1640002441407,38.51146489749996,921.5074920654297,1004.0823348108967,838.9326493199627,-0.013323358961589735,False,False
2022-02-18,844.7999877929688,848.0,831.0,833.4000244140625,833.4000244140625,1325802,913.4099945068359,1128.9530017089844,32.157365096168604,913.4099945068359,997.2484309348722,829.5715580787996,-0.019663790303952558,False,False
2022-02-21,832.5,834.0,805.0,807.7000122070312,807.7000122070312,1975577,905.779995727539,1113.7560009765625,12.547423159497882,905.779995727539,998.9112415643742,812.6487498907038,-0.031323030721310305,False,False
2022-02-22,800.0,834.6500244140625,785.0,815.9000244140625,815.9000244140625,3701578,900.7024963378906,1098.9730004882813,16.46079974948026,900.7024963378906,1001.8801800386242,799.524812637157,0.01010111079604139,False,False
2022-02-23,823.0,837.0499877929688,815.25,821.9500122070312,821.9500122070312,1575013,896.0599975585938,1085.4909997558593,19.9558583456905,896.0599975585938,1002.8776445025986,789.2423506145889,0.0073877524492102385,False,False
2022-02-24,790.0,802.8499755859375,771.1500244140625,777.75,777.75,1917591,890.2624969482422,1073.4470007324219,13.327752148471419,890.2624969482422,1009.4854299183904,771.039563978094,-0.055274445029079224,False,False
2022-02-25,801.0999755859375,806.7000122070312,785.7999877929688,789.3499755859375,789.3499755859375,1460303,884.5774963378906,1061.2470007324218,15.90999450510165,884.5774963378906,1011.807453254136,757.3475394216451,0.014804655270664185,False,False
2022-02-28,785.7999877929688,806.9000244140625,772.4000244140625,798.0999755859375,798.0999755859375,1334742,878.6399963378906,1050.7890002441407,20.3519000870822,878.6399963378906,1010.5268814876556,746.7531111881256,0.01102408124332213,False,False
2022-03-02,789.0,806.6500244140625,783.5499877929688,797.2000122070312,797.2000122070312,1697859,870.2199981689453,1040.6530004882814,19.06087997975264,870.2199981689453,1000.2197717679569,740.2202245699336,-0.001128268640710892,False,False
2022-03-03,805.4500122070312,817.4500122070312,791.75,796.2999877929688,796.2999877929688,1254749,862.1799987792969,1030.3500012207032,19.246578184367763,862.1799987792969,989.4161456205721,734.9438519380216,-0.0011296197173117552,False,False
2022-03-04,787.0,798.5499877929688,782.25,784.8499755859375,784.8499755859375,1020058,854.1974975585938,1019.2030017089844,21.111359123389335,854.1974975585938,979.708553411021,728.6864417061666,-0.014483398319155233,False,False
2022-03-07,774.8499755859375,778.0,751.0,753.4500122070312,753.4500122070312,1157890,844.2049987792968,1007.2960009765625,22.342284854406756,844.2049987792968,968.3090476700152,720.1009498885785,-0.040829910548877024,False,False
2022-03-08,753.0,764.9500122070312,728.0499877929688,737.75,737.75,1808389,833.2149993896485,994.66,21.93435607803829,833.2149993896485,953.9396530585245,712.4903457207724,-0.02105766124262922,False,False
2022-03-09,750.0,759.7999877929688,742.0999755859375,749.8499755859375,749.8499755859375,1399649,823.8099975585938,982.7580004882813,22.79159269365043,823.8099975585938,939.3770868563382,708.2429082608493,0.01626814014604471,False,False
2022-03-10,766.5,795.7999877929688,761.0,775.5999755859375,775.5999755859375,2236562,815.5149963378906,971.2,33.04445671179511,815.5149963378906,918.6622607611337,712.3677319146475,0.03376373792175642,False,False
2022-03-11,771.0,781.0,766.5999755859375,775.0499877929688,775.0499877929688,919363,807.3499969482422,959.8699987792969,35.645743138159915,807.3499969482422,894.1074831891618,720.5925107073225,-0.0007093642395386649,False,False
2022-03-14,675.0,719.0,661.5,674.7999877929688,674.7999877929688,15155319,795.7649963378906,946.8069995117188,26.079902906179413,795.7649963378906,888.4525061744304,703.0774865013508,-0.1385111950693489,False,False
2022-03-15,695.0499877929688,703.3499755859375,584.5499877929688,592.4500122070312,592.4500122070312,23922506,782.2124969482422,931.9649987792968,18.25542236705492,782.2124969482422,906.9291661886203,657.4958277078641,-0.13014983071489045,False,False
2022-03-16,597.0,648.6500244140625,572.0,634.0499877929688,634.0499877929688,33733481,771.3399963378906,917.8499975585937,25.754827921757794,771.3399963378906,907.9684373048648,634.7115553709165,0.06786129456136225,False,False
2022-03-17,633.0,637.0,590.0,597.0499877929688,597.0499877929688,16758410,758.1249969482421,903.4359973144532,26.242430185498478,758.1249969482421,908.5295799005685,607.7204139959158,-0.06012695489461701,False,False
2022-03-21,595.0,595.0,560.0999755859375,565.7000122070312,565.7000122070312,12853207,743.9124969482422,888.982998046875,22.047239289169426,743.9124969482422,910.6192653028838,577.2057285936005,-0.053936917606076974,False,False
2022-03-22,565.75,590.4500122070312,540.3499755859375,544.0,544.0,26111441,729.442495727539,874.7819970703125,19.23728199876156,729.442495727539,912.8473206540391,546.037670801039,-0.039114677071797666,False,False
2022-03-23,552.0,562.0,521.0,524.2999877929688,524.2999877929688,8888824,715.272494506836,860.6359973144531,18.39971390649096,715.272494506836,916.1761098180348,514.3688791956372,-0.036885230559987305,False,False
2022-03-24,522.0,595.0,521.0999755859375,574.3499755859375,574.3499755859375,24014616,703.1949920654297,848.9619958496094,26.925869330800978,703.1949920654297,907.6386184858151,498.7513656450443,0.09117490778816602,False,False
2022-03-25,577.5999755859375,588.0,541.1500244140625,546.0,546.0,8790875,689.3974914550781,837.4889953613281,26.01184635294453,689.3974914550781,897.3128452251698,481.48213768498647,-0.05061994833921645,False,False
2022-03-28,552.0,554.0,532.7999877929688,535.5499877929688,535.5499877929688,3748018,677.2874908447266,826.54599609375,27.15453249799579,677.2874908447266,891.6490248079695,462.92595688148367,-0.019324742327715007,False,False
2022-03-29,540.0,546.9000244140625,523.5,524.7999877929688,524.7999877929688,4147495,664.0599914550781,816.4059948730469,27.439340843437634,664.0599914550781,881.9260646106688,446.19391829948745,-0.0202770190476602,False,False
2022-03-30,530.0,549.0499877929688,529.0499877929688,541.2999877929688,541.2999877929688,5146752,651.2199920654297,804.8599951171875,28.10958064413211,651.2199920654297,866.0725545698613,436.367429560998,0.030956416882078924,False,False
2022-03-31,546.7000122070312,548.8499755859375,525.5,528.4500122070312,528.4500122070312,4345898,637.7824920654297,793.3229943847656,23.335848315122433,637.7824920654297,847.7542624581547,427.8107216727046,-0.024025414696562587,False,False
2022-04-01,532.0,582.4500122070312,530.0,571.2999877929688,571.2999877929688,15351166,626.5324920654297,783.9159936523438,29.85664367986989,626.5324920654297,824.5115247890838,428.55345934177564,0.07796622780825817,False,False
2022-04-04,579.0,619.9000244140625,572.4000244140625,610.5499877929688,610.5499877929688,15909548,617.8174926757813,776.1799938964843,42.776838939328776,617.8174926757813,801.2649199410916,434.3700654104709,0.06644572592222658,False,False
2022-04-05,613.75,629.25,603.0999755859375,609.0499877929688,609.0499877929688,8883858,610.5974914550782,768.453994140625,52.28084364395579,610.5974914550782,782.5764826100125,438.61850030014386,-0.0024598241823039573,False,False
2022-04-06,602.9500122070312,648.9000244140625,595.0999755859375,637.2000122070312,637.2000122070312,17324330,605.5699920654297,761.9919946289062,50.449425717356945,605.5699920654297,767.4823090264518,443.65767510440753,0.04518325108996579,False,False
2022-04-07,648.0,657.4000244140625,615.5999755859375,624.1500244140625,624.1500244140625,7970783,599.2849945068359,756.1259948730469,54.15008295361608,599.2849945068359,746.7281663561453,451.84182265752656,-0.020692833980436195,False,False
2022-04-08,627.0,634.4000244140625,613.5999755859375,616.9500122070312,616.9500122070312,4395328,591.3524963378907,750.1689953613281,58.475277681216994,591.3524963378907,713.8090726561891,468.89592001959227,-0.011602760082119044,False,False
2022-04-11,619.0,699.0,616.5,687.6500244140625,687.6500244140625,21571690,586.9824981689453,746.0479956054687,70.44258352010712,586.9824981689453,685.7919053642411,488.1730909736496,0.10849201993369612,False,False
2022-04-12,691.0,719.7000122070312,678.75,699.0999755859375,699.0999755859375,20061815,588.1974975585938,741.9689953613281,75.473627415768,588.1974975585938,692.0238331306286,484.371161986559,0.016513735531473367,False,False
2022-04-13,702.7000122070312,713.0999755859375,685.25,691.2000122070312,691.2000122070312,6132101,593.1349975585938,737.45599609375,69.41353701242586,593.1349975585938,706.7441324953039,479.5258626218837,-0.011364523445325682,False,False
2022-04-18,682.7000122070312,683.4500122070312,654.2999877929688,661.3499755859375,661.3499755859375,4968319,594.4999969482421,731.37099609375,69.06926669007575,594.4999969482421,710.8030504039159,478.1969434925683,-0.04414607159392032,False,False
2022-04-19,672.0,694.5,634.0,656.6500244140625,656.6500244140625,8060454,597.4799987792969,725.3619970703126,70.40783307423726,597.4799987792969,717.0660535878657,477.8939439707282,-0.007131974345673538,False,False
2022-04-20,660.0,674.5,636.2999877929688,639.3499755859375,639.3499755859375,5258416,601.1624969482422,719.2589965820313,68.88705867245842,601.1624969482422,721.1632232207725,481.16177067571186,-0.02669919213946574,False,False
2022-04-21,653.9500122070312,659.25,638.4000244140625,641.1500244140625,641.1500244140625,3304115,606.0199981689453,713.0159973144531,67.30203445593888,606.0199981689453,724.1282205187345,487.9117758191562,0.002811479912252777,False,False
2022-04-22,644.5999755859375,654.9000244140625,622.2999877929688,625.5999755859375,625.5999755859375,4460340,611.0849975585937,706.3769970703125,66.6781018059906,611.0849975585937,722.9613427653834,499.208652351804,-0.024552326777609743,False,False
2022-04-25,620.0,620.0,596.5,599.0499877929688,599.0499877929688,4351211,612.3199981689453,699.5989965820313,55.046370723377954,612.3199981689453,723.0281293974504,501.6118669404403,-0.043366103497472906,False,False
2022-04-26,610.0,623.0,604.0,613.4000244140625,613.4000244140625,4758850,615.6899993896484,693.0369970703125,50.56989309515842,615.6899993896484,721.9102919850721,509.4697067942246,0.023672244772769243,False,False
2022-04-27,609.4000244140625,609.4500122070312,590.0,592.0999755859375,592.0999755859375,3000929,618.5174987792968,686.1119970703126,46.85936589972236,618.5174987792968,718.5882504491422,518.4467471094515,-0.03534179317663661,False,False
2022-04-28,600.0,603.75,580.4000244140625,582.25,582.25,3173879,621.3899993896484,679.6269970703125,39.07772049137707,621.3899993896484,713.0812114704278,529.6987873088691,-0.016775589540273854,False,False
2022-04-29,589.6500244140625,595.25,580.0,581.6500244140625,581.6500244140625,2695346,623.4075012207031,673.9899975585937,41.11250885787978,623.4075012207031,709.2691054718275,537.5458969695787,-0.0010309745278728416,False,False
2022-05-02,577.8499755859375,608.3499755859375,573.0999755859375,601.0999755859375,601.0999755859375,5757317,627.0399993896484,668.9819970703124,46.84701923378125,627.0399993896484,701.3576983129453,552.7223004663515,0.03289233519289594,False,False
2022-05-04,606.9500122070312,608.7000122070312,580.0,583.2000122070312,583.2000122070312,3216143,627.6350006103515,663.4189978027343,23.69679712195628,627.6350006103515,700.2446082496439,555.0253929710592,-0.030231067803901612,False,False
2022-05-05,590.0,592.7999877929688,572.0,575.2000122070312,575.2000122070312,2061060,625.8675018310547,657.9239978027343,18.24706813880975,625.8675018310547,701.8699756612452,549.8650280008642,-0.01381237399649714,False,False
2022-05-06,561.0,576.0,546.6500244140625,568.0,568.0,3140474,623.8150024414062,652.6159973144531,18.312767990214283,623.8150024414062,703.8404589823983,543.7895459004142,-0.012596408907923224,False,False
2022-05-09,563.7000122070312,563.7000122070312,553.0,556.2000122070312,556.2000122070312,1721887,619.7650024414063,647.5859973144532,20.187144444763618,619.7650024414063,704.9693122746924,534.5606926081202,-0.020993454974089627,False,False
2022-05-10,558.2000122070312,573.0,535.0,545.7999877929688,545.7999877929688,2371281,615.8475006103515,642.1839965820312,19.555075604090106,615.8475006103515,707.1867606647546,524.5082405559484,-0.018875377838216464,False,False
2022-05-11,555.0,555.0,518.5499877929688,530.5999755859375,530.5999755859375,3062907,611.5299987792969,636.3569958496093,19.783285430054306,611.5299987792969,710.4948469558107,512.5651506027831,-0.02824419021738672,False,False
2022-05-12,526.0,526.9000244140625,510.04998779296875,515.9000244140625,515.9000244140625,2218786,602.9424987792969,631.1199963378906,17.52657094732524,602.9424987792969,703.8829462028411,502.0020513557527,-0.02809540011760976,False,False
2022-05-13,523.0,555.75,517.0499877929688,543.1500244140625,543.1500244140625,4288609,595.1450012207031,626.1959973144532,29.846008141206553,595.1450012207031,688.6278861503799,501.66211629102617,0.05147257425493415,False,False
2022-05-16,555.0,599.4000244140625,547.5999755859375,591.5,591.5,5561715,590.1600006103515,622.0639978027343,48.33223091602385,590.1600006103515,671.9816329408036,508.3383682798994,0.08527611358965835,False,False
2022-05-17,590.0,602.9000244140625,577.6500244140625,585.7000122070312,585.7000122070312,4008281,586.3775024414062,617.8339978027344,43.64094828178083,586.3775024414062,661.0218321775698,511.73317270524274,-0.009853949480923916,False,False
2022-05-18,584.2999877929688,606.2999877929688,580.0,588.2000122070312,588.2000122070312,3511716,582.9550018310547,613.6719982910156,49.02010880216709,582.9550018310547,649.9141563991573,515.9958472629521,0.004259312935575266,False,False
2022-05-19,560.0,571.75,550.0,553.75,553.75,2059220,578.6750030517578,609.0499987792969,43.62700834730009,578.6750030517578,641.2562026557063,516.0938034478094,-0.06035372551374742,False,False
2022-05-20,563.5499877929688,582.25,561.2999877929688,575.5,575.5,2176827,575.3925018310547,605.4909985351562,48.743610320445335,575.3925018310547,630.6324323700155,520.1525712920939,0.03852590680259198,False,False
2022-05-23,561.0,631.5,552.0,619.3499755859375,619.3499755859375,16047559,575.0800018310547,603.122998046875,53.390304035238266,575.0800018310547,629.1830285025387,520.9769751595707,0.07343127341942447,False,False
2022-05-24,619.3499755859375,651.7000122070312,611.0,646.4500122070312,646.4500122070312,10113753,577.4500030517578,601.0549987792969,61.361596110589964,577.4500030517578,639.5376883120372,515.3623177914784,0.04282537300237965,False,False
2022-05-25,647.0,652.0,571.5499877929688,594.0999755859375,594.0999755859375,6316785,576.4850006103516,597.4249987792969,52.92841070095479,576.4850006103516,636.7945112417657,516.1754899789374,-0.08444826031624354,False,False
2022-05-26,594.0,610.0999755859375,575.3499755859375,606.0,606.0,5162570,577.1800018310547,594.0439990234376,55.80329828441636,577.1800018310547,638.5580766176209,515.8019270444885,0.019832371801816562,False,False
2022-05-27,607.0,624.0,604.0,616.2999877929688,616.2999877929688,3765017,578.8825012207031,592.8739990234375,59.220615385652636,578.8825012207031,642.6934417827175,515.0715606586888,0.016853852091919797,False,False
2022-05-30,622.0,647.6500244140625,620.3499755859375,643.5,643.5,3499929,581.975,593.8949987792969,64.25445122949236,581.975,652.0392000830367,511.9107999169634,0.04318818887494692,False,False
2022-05-31,642.0,664.0,633.5,652.9500122070312,652.9500122070312,5336623,584.5675018310546,594.2729992675781,68.15551746380686,584.5675018310546,661.1456064175761,507.98939724453317,0.014578548325435424,False,False
2022-06-01,656.0,676.9000244140625,648.2999877929688,654.4000244140625,654.4000244140625,3701972,588.1275024414062,595.42,71.3932605286092,588.1275024414062,670.8142519435266,505.44075293928586,0.002218247234472625,False,False
2022-06-02,654.4000244140625,661.0,632.0999755859375,634.2999877929688,634.2999877929688,2589114,591.0825012207031,596.7919995117187,64.39739879071186,591.0825012207031,676.0175923809444,506.14741006046177,-0.031196813201124194,False,False
2022-06-03,642.5999755859375,645.0,620.75,623.4500122070312,623.4500122070312,2082406,593.8550018310547,598.3809997558594,55.72478043866117,593.8550018310547,679.2364676326666,508.47353602944276,-0.01725342037256226,False,False
2022-06-06,616.0,620.5999755859375,603.5,614.5,614.5,1874878,596.7700012207031,600.185,55.10275940631984,596.7700012207031,680.7071307171975,512.8328717242086,-0.014459660016313427,False,False
2022-06-07,621.4000244140625,627.9500122070312,614.2000122070312,617.7999877929688,617.7999877929688,2044146,600.3700012207031,601.0540002441406,55.2296754095716,600.3700012207031,681.2219987938317,519.5180036475745,0.005355831719519339,False,False
2022-06-08,619.25,639.4000244140625,610.7999877929688,615.2999877929688,615.2999877929688,3133160,604.6050018310547,602.44,62.25850644448794,604.6050018310547,678.6566333188402,530.5533703432691,-0.004054826818318169,True,False
2022-06-09,611.7999877929688,631.7999877929688,609.0499877929688,623.1500244140625,623.1500244140625,2369538,609.9675018310547,604.1920007324219,60.04638308692801,609.9675018310547,671.4364093630118,548.4985942990977,0.012677365543562717,False,False
